NA,Model,VS-WF+All7-2087,2.00000,3.00000,4.00000,4.00000,1.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2088,1.00000,3.00000,4.00000,2.00000,2.00000,1.00000,3.00000
NA,Model,VS-WF+All7-2089,3.00000,4.00000,2.00000,1.00000,3.00000,4.00000,5.00000
NA,Model,VS-WF+All7-209,3.00000,1.00000,1.00000,3.00000,4.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2090,4.00000,3.00000,2.00000,1.00000,4.00000,5.00000,1.00000
NA,Model,VS-WF+All7-2091,3.00000,5.00000,2.00000,3.00000,4.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2092,2.00000,1.00000,1.00000,2.00000,1.00000,5.00000,4.00000
NA,Model,VS-WF+All7-2093,4.00000,2.00000,4.00000,1.00000,3.00000,1.00000,3.00000
NA,Model,VS-WF+All7-2094,3.00000,1.00000,1.00000,3.00000,1.00000,2.00000,4.00000
NA,Model,VS-WF+All7-2095,2.00000,3.00000,3.00000,4.00000,1.00000,4.00000,3.00000
NA,Model,VS-WF+All7-2096,1.00000,4.00000,1.00000,3.00000,3.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2097,1.00000,4.00000,3.00000,3.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2098,4.00000,1.00000,2.00000,1.00000,1.00000,3.00000,3.00000
NA,Model,VS-WF+All7-2099,1.00000,1.00000,3.00000,3.00000,2.00000,1.00000,4.00000
NA,Model,VS-WF+All7-21,1.00000,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-210,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2100,3.00000,1.00000,2.00000,4.00000,5.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2101,3.00000,2.00000,4.00000,1.00000,2.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2102,1.00000,3.00000,3.00000,4.00000,2.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2103,1.00000,3.00000,2.00000,2.00000,1.00000,4.00000,3.00000
NA,Model,VS-WF+All7-2104,4.00000,1.00000,3.00000,5.00000,4.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2105,1.00000,1.00000,3.00000,2.00000,4.00000,5.00000,4.00000
NA,Model,VS-WF+All7-2106,3.00000,2.00000,3.00000,5.00000,4.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2107,2.00000,1.00000,1.00000,1.00000,3.00000,3.00000,4.00000
NA,Model,VS-WF+All7-2108,2.00000,1.00000,4.00000,1.00000,6.00000,4.00000,5.00000
NA,Model,VS-WF+All7-2109,3.00000,4.00000,2.00000,1.00000,3.00000,2.00000,1.00000
NA,Model,VS-WF+All7-211,1.00000,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2110,4.00000,2.00000,1.00000,3.00000,2.00000,1.00000,3.00000
NA,Model,VS-WF+All7-2111,4.00000,1.00000,1.00000,2.00000,6.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2112,1.00000,2.00000,3.00000,1.00000,1.00000,3.00000,4.00000
NA,Model,VS-WF+All7-2113,3.00000,4.00000,2.00000,4.00000,1.00000,3.00000,5.00000
NA,Model,VS-WF+All7-2114,3.00000,3.00000,4.00000,4.00000,3.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2115,1.00000,1.00000,2.00000,4.00000,5.00000,5.00000,4.00000
NA,Model,VS-WF+All7-2116,4.00000,5.00000,1.00000,1.00000,4.00000,5.00000,2.00000
NA,Model,VS-WF+All7-2117,3.00000,5.00000,4.00000,3.00000,2.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2118,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2119,3.00000,3.00000,3.00000,1.00000,4.00000,4.00000,2.00000
NA,Model,VS-WF+All7-212,1.00000,3.00000,1.00000,3.00000,4.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2120,2.00000,4.00000,5.00000,1.00000,3.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2121,3.00000,1.00000,4.00000,4.00000,2.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2122,6.00000,1.00000,2.00000,1.00000,4.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2123,4.00000,5.00000,2.00000,1.00000,3.00000,4.00000,3.00000
NA,Model,VS-WF+All7-2124,2.00000,2.00000,2.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2125,3.00000,1.00000,4.00000,3.00000,5.00000,4.00000,2.00000
NA,Model,VS-WF+All7-2126,2.00000,4.00000,4.00000,1.00000,3.00000,5.00000,1.00000
NA,Model,VS-WF+All7-2127,1.00000,1.00000,1.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2128,1.00000,2.00000,1.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2129,3.00000,1.00000,4.00000,3.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-213,2.00000,3.00000,1.00000,1.00000,1.00000,3.00000,4.00000
NA,Model,VS-WF+All7-2130,2.00000,1.00000,4.00000,3.00000,1.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2131,1.00000,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2132,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2133,1.00000,1.00000,1.00000,1.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All7-2134,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2135,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2136,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2137,1.00000,1.00000,1.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2138,2.00000,1.00000,2.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2139,3.00000,1.00000,4.00000,4.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All7-214,2.00000,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2140,1.00000,1.00000,2.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2141,2.00000,1.00000,1.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2142,1.00000,1.00000,2.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2143,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2144,2.00000,2.00000,1.00000,4.00000,1.00000,5.00000,2.00000
NA,Model,VS-WF+All7-2145,1.00000,1.00000,2.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2146,1.00000,1.00000,2.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2147,2.00000,1.00000,2.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2148,3.00000,4.00000,2.00000,5.00000,1.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2149,2.00000,4.00000,4.00000,5.00000,1.00000,5.00000,1.00000
NA,Model,VS-WF+All7-215,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2150,1.00000,1.00000,2.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2151,3.00000,4.00000,1.00000,2.00000,2.00000,3.00000,2.00000
NA,Model,VS-WF+All7-2152,2.00000,4.00000,1.00000,3.00000,3.00000,2.00000,2.00000
NA,Model,VS-WF+All7-2153,2.00000,3.00000,4.00000,1.00000,1.00000,1.00000,3.00000
NA,Model,VS-WF+All7-2154,3.00000,2.00000,4.00000,1.00000,1.00000,1.00000,3.00000
NA,Model,VS-WF+All7-2155,4.00000,1.00000,2.00000,3.00000,1.00000,1.00000,3.00000
NA,Model,VS-WF+All7-2156,1.00000,2.00000,2.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2157,1.00000,4.00000,2.00000,3.00000,5.00000,3.00000,4.00000
NA,Model,VS-WF+All7-2158,1.00000,3.00000,2.00000,2.00000,3.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2159,3.00000,4.00000,2.00000,2.00000,1.00000,4.00000,1.00000
NA,Model,VS-WF+All7-216,1.00000,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2160,1.00000,2.00000,5.00000,4.00000,2.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2161,1.00000,4.00000,1.00000,1.00000,1.00000,2.00000,5.00000
NA,Model,VS-WF+All7-2162,1.00000,2.00000,5.00000,1.00000,4.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2163,5.00000,2.00000,2.00000,1.00000,1.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2164,4.00000,1.00000,3.00000,2.00000,3.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2165,5.00000,1.00000,1.00000,2.00000,1.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2166,1.00000,3.00000,1.00000,2.00000,4.00000,4.00000,2.00000
NA,Model,VS-WF+All7-2167,4.00000,4.00000,1.00000,2.00000,3.00000,4.00000,3.00000
NA,Model,VS-WF+All7-2168,4.00000,2.00000,5.00000,4.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2169,4.00000,5.00000,1.00000,2.00000,1.00000,4.00000,1.00000
NA,Model,VS-WF+All7-217,1.00000,2.00000,1.00000,3.00000,4.00000,4.00000,3.00000
NA,Model,VS-WF+All7-2170,4.00000,1.00000,2.00000,4.00000,1.00000,5.00000,4.00000
NA,Model,VS-WF+All7-2171,1.00000,1.00000,1.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2172,2.00000,3.00000,1.00000,2.00000,3.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2173,1.00000,4.00000,1.00000,2.00000,3.00000,1.00000,3.00000
NA,Model,VS-WF+All7-2174,3.00000,4.00000,1.00000,1.00000,1.00000,3.00000,2.00000
NA,Model,VS-WF+All7-2175,1.00000,2.00000,1.00000,4.00000,3.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2176,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2177,1.00000,4.00000,5.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2178,1.00000,2.00000,4.00000,1.00000,3.00000,2.00000,3.00000
NA,Model,VS-WF+All7-2179,2.00000,3.00000,1.00000,2.00000,4.00000,1.00000,3.00000
NA,Model,VS-WF+All7-218,3.00000,1.00000,3.00000,1.00000,1.00000,4.00000,2.00000
NA,Model,VS-WF+All7-2180,4.00000,2.00000,1.00000,1.00000,3.00000,2.00000,3.00000
NA,Model,VS-WF+All7-2181,2.00000,4.00000,2.00000,1.00000,1.00000,5.00000,1.00000
NA,Model,VS-WF+All7-2182,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2183,1.00000,1.00000,2.00000,1.00000,2.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2184,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2185,1.00000,2.00000,1.00000,1.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All7-2186,1.00000,2.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2187,4.00000,1.00000,5.00000,4.00000,1.00000,2.00000,3.00000
NA,Model,VS-WF+All7-2188,4.00000,1.00000,1.00000,4.00000,5.00000,2.00000,5.00000
NA,Model,VS-WF+All7-2189,1.00000,5.00000,4.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-219,4.00000,1.00000,1.00000,2.00000,5.00000,3.00000,4.00000
NA,Model,VS-WF+All7-2190,1.00000,2.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2191,2.00000,1.00000,1.00000,1.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All7-2192,4.00000,5.00000,1.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2193,6.00000,1.00000,1.00000,1.00000,2.00000,4.00000,2.00000
NA,Model,VS-WF+All7-2194,2.00000,4.00000,1.00000,3.00000,4.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2195,5.00000,2.00000,1.00000,1.00000,2.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2196,1.00000,5.00000,4.00000,4.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2197,2.00000,4.00000,1.00000,2.00000,5.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2198,1.00000,1.00000,4.00000,5.00000,4.00000,2.00000,3.00000
NA,Model,VS-WF+All7-2199,4.00000,4.00000,1.00000,1.00000,2.00000,5.00000,4.00000
NA,Model,VS-WF+All7-22,1.00000,3.00000,1.00000,1.00000,3.00000,2.00000,4.00000
NA,Model,VS-WF+All7-220,1.00000,1.00000,1.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2200,2.00000,4.00000,2.00000,3.00000,3.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2201,1.00000,2.00000,1.00000,2.00000,3.00000,4.00000,3.00000
NA,Model,VS-WF+All7-2202,2.00000,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2203,1.00000,2.00000,3.00000,4.00000,3.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2204,4.00000,4.00000,5.00000,1.00000,1.00000,3.00000,2.00000
NA,Model,VS-WF+All7-2205,5.00000,1.00000,1.00000,2.00000,4.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2206,4.00000,5.00000,4.00000,3.00000,3.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2207,4.00000,2.00000,1.00000,1.00000,2.00000,3.00000,3.00000
NA,Model,VS-WF+All7-2208,2.00000,1.00000,1.00000,1.00000,5.00000,4.00000,2.00000
NA,Model,VS-WF+All7-2209,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-221,4.00000,4.00000,5.00000,3.00000,3.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2210,1.00000,2.00000,4.00000,3.00000,1.00000,3.00000,4.00000
NA,Model,VS-WF+All7-2211,2.00000,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2212,1.00000,1.00000,3.00000,3.00000,2.00000,4.00000,2.00000
NA,Model,VS-WF+All7-2213,1.00000,1.00000,2.00000,5.00000,1.00000,4.00000,2.00000
NA,Model,VS-WF+All7-2214,4.00000,2.00000,1.00000,1.00000,3.00000,2.00000,3.00000
NA,Model,VS-WF+All7-2215,1.00000,4.00000,5.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2216,2.00000,3.00000,3.00000,2.00000,1.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2217,3.00000,3.00000,4.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2218,3.00000,3.00000,2.00000,1.00000,2.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2219,4.00000,3.00000,1.00000,2.00000,3.00000,1.00000,4.00000
NA,Model,VS-WF+All7-222,5.00000,4.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2220,1.00000,3.00000,4.00000,1.00000,2.00000,2.00000,3.00000
NA,Model,VS-WF+All7-2221,3.00000,4.00000,2.00000,4.00000,3.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2222,2.00000,3.00000,4.00000,1.00000,5.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2223,2.00000,3.00000,1.00000,1.00000,4.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2224,4.00000,1.00000,4.00000,5.00000,5.00000,4.00000,2.00000
NA,Model,VS-WF+All7-2225,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2226,1.00000,5.00000,4.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2227,1.00000,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2228,2.00000,1.00000,1.00000,5.00000,4.00000,4.00000,5.00000
NA,Model,VS-WF+All7-2229,3.00000,1.00000,3.00000,1.00000,2.00000,4.00000,1.00000
NA,Model,VS-WF+All7-223,2.00000,1.00000,3.00000,4.00000,3.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2230,1.00000,3.00000,2.00000,4.00000,4.00000,1.00000,5.00000
NA,Model,VS-WF+All7-2231,1.00000,2.00000,1.00000,1.00000,5.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2232,2.00000,3.00000,3.00000,1.00000,1.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2233,1.00000,3.00000,1.00000,2.00000,4.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2234,4.00000,5.00000,1.00000,1.00000,2.00000,4.00000,3.00000
NA,Model,VS-WF+All7-2235,4.00000,5.00000,4.00000,1.00000,3.00000,3.00000,2.00000
NA,Model,VS-WF+All7-2236,1.00000,1.00000,2.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2237,1.00000,2.00000,1.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2238,2.00000,1.00000,1.00000,1.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All7-2239,1.00000,2.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-224,1.00000,2.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2240,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2241,2.00000,3.00000,4.00000,4.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2242,1.00000,1.00000,1.00000,2.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2243,1.00000,1.00000,2.00000,1.00000,2.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2244,1.00000,1.00000,1.00000,2.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All7-2245,1.00000,1.00000,1.00000,2.00000,2.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2246,2.00000,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2247,2.00000,1.00000,1.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2248,2.00000,1.00000,1.00000,1.00000,2.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2249,2.00000,4.00000,3.00000,4.00000,2.00000,1.00000,3.00000
NA,Model,VS-WF+All7-225,1.00000,1.00000,1.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2250,2.00000,4.00000,3.00000,5.00000,4.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2251,1.00000,2.00000,1.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2252,3.00000,2.00000,1.00000,4.00000,1.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2253,2.00000,5.00000,1.00000,4.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2254,3.00000,1.00000,2.00000,1.00000,4.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2255,1.00000,2.00000,1.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2256,1.00000,6.00000,1.00000,1.00000,2.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2257,1.00000,1.00000,4.00000,2.00000,5.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2258,2.00000,1.00000,1.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2259,2.00000,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-226,1.00000,1.00000,2.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2260,1.00000,2.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2261,1.00000,2.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2262,2.00000,1.00000,1.00000,1.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All7-2263,2.00000,1.00000,1.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2264,1.00000,3.00000,4.00000,2.00000,1.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2265,1.00000,1.00000,4.00000,2.00000,3.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2266,1.00000,3.00000,2.00000,1.00000,2.00000,3.00000,4.00000
NA,Model,VS-WF+All7-2267,3.00000,4.00000,4.00000,1.00000,3.00000,3.00000,2.00000
NA,Model,VS-WF+All7-2268,1.00000,1.00000,5.00000,4.00000,4.00000,3.00000,2.00000
NA,Model,VS-WF+All7-2269,1.00000,2.00000,1.00000,2.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All7-227,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2270,1.00000,3.00000,2.00000,1.00000,1.00000,4.00000,3.00000
NA,Model,VS-WF+All7-2271,4.00000,2.00000,3.00000,3.00000,5.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2272,2.00000,1.00000,3.00000,4.00000,1.00000,1.00000,3.00000
NA,Model,VS-WF+All7-2273,1.00000,2.00000,1.00000,4.00000,1.00000,2.00000,5.00000
NA,Model,VS-WF+All7-2274,3.00000,1.00000,2.00000,2.00000,3.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2275,2.00000,3.00000,4.00000,1.00000,1.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2276,5.00000,4.00000,4.00000,1.00000,2.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2277,2.00000,1.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2278,1.00000,2.00000,1.00000,3.00000,3.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2279,2.00000,1.00000,5.00000,1.00000,3.00000,4.00000,4.00000
NA,Model,VS-WF+All7-228,1.00000,1.00000,2.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2280,5.00000,1.00000,4.00000,1.00000,4.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2281,1.00000,2.00000,4.00000,5.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2282,5.00000,1.00000,4.00000,2.00000,2.00000,4.00000,5.00000
NA,Model,VS-WF+All7-2283,1.00000,4.00000,1.00000,4.00000,2.00000,2.00000,5.00000
NA,Model,VS-WF+All7-2284,1.00000,2.00000,1.00000,5.00000,3.00000,4.00000,4.00000
NA,Model,VS-WF+All7-2285,2.00000,4.00000,4.00000,1.00000,5.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2286,2.00000,2.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2287,2.00000,1.00000,1.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2288,1.00000,1.00000,4.00000,1.00000,2.00000,3.00000,3.00000
NA,Model,VS-WF+All7-2289,1.00000,2.00000,2.00000,6.00000,4.00000,1.00000,1.00000
NA,Model,VS-WF+All7-229,2.00000,1.00000,1.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2290,3.00000,2.00000,4.00000,1.00000,1.00000,1.00000,3.00000
NA,Model,VS-WF+All7-2291,1.00000,1.00000,1.00000,2.00000,3.00000,4.00000,4.00000
NA,Model,VS-WF+All7-2292,5.00000,4.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All7-2293,2.00000,3.00000,3.00000,4.00000,3.00000,1.00000,4.00000
NA,Model,VS-WF+All7-2294,1.00000,3.00000,1.00000,4.00000,2.00000,1.00000,3.00000
NA,Model,VS-WF+All7-2295,2.00000,3.00000,4.00000,4.00000,1.00000,5.00000,3.00000
NA,Model,VS-WF+All7-2296,1.00000,3.00000,3.00000,4.00000,4.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2297,4.00000,1.00000,3.00000,2.00000,5.00000,4.00000,2.00000
NA,Model,VS-WF+All7-2298,3.00000,1.00000,2.00000,4.00000,3.00000,4.00000,5.00000
NA,Model,VS-WF+All7-2299,3.00000,2.00000,1.00000,2.00000,3.00000,4.00000,2.00000
NA,Model,VS-WF+All7-23,1.00000,1.00000,1.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-230,1.00000,4.00000,3.00000,5.00000,3.00000,4.00000,2.00000
NA,Model,VS-WF+All7-2300,2.00000,4.00000,4.00000,2.00000,5.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2301,5.00000,2.00000,1.00000,3.00000,1.00000,4.00000,4.00000
NA,Model,VS-WF+All7-2302,1.00000,4.00000,5.00000,4.00000,2.00000,3.00000,3.00000
NA,Model,VS-WF+All7-2303,3.00000,2.00000,3.00000,1.00000,4.00000,2.00000,2.00000
NA,Model,VS-WF+All7-2304,4.00000,4.00000,1.00000,1.00000,2.00000,5.00000,1.00000
NA,Model,VS-WF+All7-2305,3.00000,4.00000,4.00000,5.00000,1.00000,3.00000,2.00000
NA,Model,VS-WF+All7-2306,3.00000,3.00000,4.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2307,4.00000,1.00000,1.00000,3.00000,2.00000,3.00000,4.00000
NA,Model,VS-WF+All7-2308,1.00000,3.00000,3.00000,3.00000,4.00000,4.00000,2.00000
NA,Model,VS-WF+All7-2309,4.00000,1.00000,3.00000,2.00000,4.00000,3.00000,3.00000
NA,Model,VS-WF+All7-231,1.00000,1.00000,2.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2310,2.00000,3.00000,3.00000,1.00000,4.00000,4.00000,3.00000
NA,Model,VS-WF+All7-2311,1.00000,4.00000,5.00000,4.00000,1.00000,5.00000,2.00000
NA,Model,VS-WF+All7-2312,3.00000,4.00000,2.00000,2.00000,1.00000,3.00000,1.00000
NA,Model,VS-WF+All7-2313,2.00000,2.00000,1.00000,4.00000,1.00000,3.00000,3.00000
NA,Model,VS-WF+All7-2314,3.00000,2.00000,4.00000,3.00000,5.00000,4.00000,1.00000
NA,Model,VS-WF+All7-2315,3.00000,1.00000,2.00000,1.00000,4.00000,1.00000,3.00000
NA,Model,VS-WF+All7-2316,4.00000,2.00000,3.00000,1.00000,3.00000,3.00000,4.00000
NA,Model,VS-WF+All7-2317,1.00000,2.00000,1.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2318,1.00000,1.00000,2.00000,4.00000,1.00000,5.00000,1.00000
NA,Model,VS-WF+All7-2319,2.00000,4.00000,2.00000,1.00000,1.00000,3.00000,4.00000
NA,Model,VS-WF+All7-232,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All7-2320,4.00000,2.00000,2.00000,5.00000,1.00000,3.00000,4.00000
NA,Model,VS-WF+All7-2321,4.00000,2.00000,4.00000,5.00000,1.00000,5.00000,2.00000
NA,Model,VS-WF+All7-2322,3.00000,3.00000,1.00000,4.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All7-2323,4.00000,2.00000,1.00000,1.00000,1.00000,3.00000,3.00000
